trial	TP	TN	FP	FN	prec	sens	errorRate	AUC	algo
13	44	422	26	46	0.628571428571429	0.488888888888889	0.133828996282528	0.864484126984127	gbm.id4.cv3
13	44	407	41	46	0.517647058823529	0.488888888888889	0.161710037174721	0.828422619047619	C5.0.boost
13	25	439	9	65	0.735294117647059	0.277777777777778	0.137546468401487	0.815327380952381	flex.disc.anyl
14	30	427	25	56	0.545454545454545	0.348837209302326	0.150557620817844	0.789591479728341	lda.stats
14	24	424	28	62	0.461538461538462	0.27906976744186	0.16728624535316	0.695307676476642	qda.stats
14	44	396	56	42	0.44	0.511627906976744	0.182156133828996	0.789951636139124	ridge.weight.stats
14	5	450	2	81	0.714285714285714	0.0581395348837209	0.154275092936803	0.815599917678538	ridge.stats
14	27	429	23	59	0.54	0.313953488372093	0.152416356877323	0.806621732866845	lasso.weight.stats
14	4	451	1	82	0.8	0.0465116279069767	0.154275092936803	0.803251697880223	lasso.stats
14	33	428	24	53	0.578947368421053	0.383720930232558	0.143122676579926	0.665311792549907	random.forest
14	34	425	27	52	0.557377049180328	0.395348837209302	0.146840148698885	0.667807161967483	random.forest.bag
14	19	440	12	67	0.612903225806452	0.22093023255814	0.146840148698885	0.784600740893188	gam
14	15	448	4	71	0.789473684210526	0.174418604651163	0.139405204460966	0.815316937641489	glm.boost
14	23	439	13	63	0.638888888888889	0.267441860465116	0.141263940520446	0.816217328668451	gam.boost
14	20	439	13	66	0.606060606060606	0.232558139534884	0.146840148698885	0.80645451739041	gbm.boost.depth2
14	22	437	15	64	0.594594594594595	0.255813953488372	0.146840148698885	0.810068944227207	gbm.boost.depth4
14	36	429	23	50	0.610169491525424	0.418604651162791	0.135687732342007	0.823780613294918	gbm.id1.cv3
14	37	426	26	49	0.587301587301587	0.430232558139535	0.139405204460966	0.822031282156824	gbm.id2.cv3
14	36	427	25	50	0.590163934426229	0.418604651162791	0.139405204460966	0.818198188927764	gbm.id3.cv3
14	36	427	25	50	0.590163934426229	0.418604651162791	0.139405204460966	0.819098579954723	gbm.id4.cv3
14	36	419	33	50	0.521739130434783	0.418604651162791	0.154275092936803	0.758540852027166	C5.0.boost
14	19	442	10	67	0.655172413793103	0.22093023255814	0.143122676579926	0.789591479728341	flex.disc.anyl
15	33	407	40	58	0.452054794520548	0.362637362637363	0.182156133828996	0.765911940408581	lda.stats
15	31	388	59	60	0.344444444444444	0.340659340659341	0.221189591078067	0.669137350345403	qda.stats
15	43	373	74	48	0.367521367521368	0.472527472527473	0.226765799256506	0.759298866681416	ridge.weight.stats
15	4	444	3	87	0.571428571428571	0.043956043956044	0.16728624535316	0.765911940408585	ridge.stats
15	25	428	19	66	0.568181818181818	0.274725274725275	0.157992565055762	0.793495095508515	lasso.weight.stats
15	1	447	0	90	1	0.010989010989011	0.16728624535316	0.791184207291589	lasso.stats
15	29	428	19	62	0.604166666666667	0.318681318681319	0.150557620817844	0.638087862920078	random.forest
15	33	431	16	58	0.673469387755102	0.362637362637363	0.137546468401487	0.663421589596086	random.forest.bag
15	16	439	8	75	0.666666666666667	0.175824175824176	0.154275092936803	0.750989502667354	gam
15	11	441	6	80	0.647058823529412	0.120879120879121	0.159851301115242	0.772525014135751	glm.boost
15	22	434	13	69	0.628571428571429	0.241758241758242	0.152416356877323	0.798338127197189	gam.boost
15	13	446	1	78	0.928571428571429	0.142857142857143	0.146840148698885	0.79658037711729	gbm.boost.depth2
